event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130C00090000,90,call,2026-01-29,,0.05,0.05,0.01,0.01,13411,0.0196,596
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130C00090000,90,call,2026-01-30,expiration_day,0.01,0.02,0.01,0.01,2546,0.0109,358
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00080000,80,put,2026-01-22,pre_earnings_day,0.29,0.46,0.23,0.35,3156,0.3651,684
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00080000,80,put,2026-01-23,earnings_day,0.34,0.34,0.07,0.09,4190,0.1469,570
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00080000,80,put,2026-01-26,post_day_1,0.09,0.1,0.05,0.05,2987,0.0698,334
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00080000,80,put,2026-01-27,,0.05,0.12,0.05,0.06,1575,0.0779,247
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00080000,80,put,2026-01-28,,0.05,0.08,0.03,0.04,3557,0.0438,225
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00080000,80,put,2026-01-29,,0.05,0.11,0.02,0.04,3180,0.0749,436
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00080000,80,put,2026-01-30,expiration_day,0.02,0.05,0.01,0.01,1518,0.0128,185
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00085000,85,put,2026-01-22,pre_earnings_day,1.79,2.66,1.61,2.31,3539,2.1451,579
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00085000,85,put,2026-01-23,earnings_day,2.55,2.55,0.85,0.9,8554,1.1125,1626
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00085000,85,put,2026-01-26,post_day_1,0.57,1.1,0.57,0.81,8693,0.861,1783
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00085000,85,put,2026-01-27,,1.0,1.75,0.73,0.73,5782,1.2351,1051
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00085000,85,put,2026-01-28,,0.69,1.34,0.41,1.03,8968,0.7838,1482
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00085000,85,put,2026-01-29,,1.17,2.65,1.15,1.93,6480,2.2863,775
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00085000,85,put,2026-01-30,expiration_day,1.91,2.18,1.11,1.57,3599,1.6839,990
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00090000,90,put,2026-01-22,pre_earnings_day,6.0,7.0,5.45,6.6,885,6.0012,150
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00090000,90,put,2026-01-23,earnings_day,6.57,6.57,4.05,4.15,1030,4.7634,162
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00090000,90,put,2026-01-26,post_day_1,3.34,4.69,3.34,4.4,923,4.206,178
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00090000,90,put,2026-01-27,,4.87,5.95,4.62,4.62,394,5.1565,116
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00090000,90,put,2026-01-28,,4.65,5.6,3.75,5.3,600,5.0246,69
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00090000,90,put,2026-01-29,,5.91,7.6,5.91,6.95,1963,6.9432,128
NFLX_Q4_2025_2026-01-23,NFLX,2026-01-23,2026-01-30,2026-01-23,O:NFLX260130P00090000,90,put,2026-01-30,expiration_day,6.65,7.18,6.0,6.75,459,6.6561,133
