event_id,ticker,company_name,created_at,author_handle,text_raw,query_used,post_uri,has_cashtag,has_plain_ticker,has_company,has_earnings_term,match_score,relevance_label
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-14T15:15:06Z,stockupdatesnow.bsky.social,"After-Hours Earnings Report for March 12, 2026 : ADBE, WPM, ULTA, LEN, RBRK, TTAN, S, MNR, MLYS, EVCM, CAPR, NKTR

The following companies are expected to report earnings after hours on 03/12/2026. Visit our Earnings Calendar for a full list of expected earnings releases. Adobe Inc. (ADBE)is…",ADBE earnings,at://did:plc:7x6xshhjou4ijit5qjvyput3/app.bsky.feed.post/3mgzptre6xl2m,False,True,True,True,3,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-14T12:00:41.000Z,nasdaq.activitypub.awakari.com.ap.brid.gy,"Nasdaq weekly report: Micron Technology biggest gainer ahead of earnings, Thomson Reuters loses most

#comp:ind #stx #wdc #lrcx #mu #adbe #klac #axon #tri #wday #team

Origin | Interest | Match",ADBE earnings,at://did:plc:sp4n47vvnrezv5u2gwkjk76m/app.bsky.feed.post/3mgzgohpjdee2,False,True,False,True,2,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T23:02:16.153Z,millstreetresearch.com,"ADBE stock is down 37% from its May 2025 peak, and down 23% just year-to-date.

The stock's terrible performance despite continued solid earnings and analyst estimate revisions, i.e. massive valuation compression to 10x expected EPS, is likely why the CEO is leaving.

Software is full of these now.",ADBE earnings,at://did:plc:dmgmqejn7wvrxhe3dzjik7sp/app.bsky.feed.post/3mgvizbpsjd2m,False,True,False,True,2,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T20:33:41.257Z,journeyman-15.bsky.social,$ADBE down after earnings report. CEO announced he is stepping down from his role,ADBE earnings,at://did:plc:vcoh4723slxxwm6kh2qcup62/app.bsky.feed.post/3mgvapkinqc2w,True,True,False,True,3,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T20:13:42.433511Z,signalbloom.ai,"Adobe Beats Q1 Estimates, But CEO Departure and Growth Concerns Cast a Shadow https://signalbloom.ai/news/ADBE/adobe-beats-q1-estimates-but-ceo-departure-and-growth-concerns-cast-a-shadow $ADBE #Earnings via @signalbloom.ai",ADBE earnings,at://did:plc:pin2la4v3cnbrws5fcsut6ko/app.bsky.feed.post/3mgv7ltghao2m,True,True,True,True,4,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T20:07:53.820632+00:00,stocknear.bsky.social,"$ADBE Earnings Release 📝
· Revenue of 6.4B exceeds estimates by 119.9M, with 11.97% YoY growth. 
· EPS of 16.7 exceeds estimates by 0.6, with 228.74% YoY growth.
 
Follow up here stocknear.com/stocks/ADBE",ADBE earnings,at://did:plc:r3actoubibsncjf55heasihj/app.bsky.feed.post/3mgv7bgrpxi2c,True,True,False,True,3,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T19:27:24.677Z,notreload.bsky.social,"Earnings Reports After Closing: $ADBE, $ULTA, $LEN $RBRK $TTAN, $S, $NKTR, $CAPR, $WPM, $GDOT, $VERI, $HCAT.",ADBE earnings,at://did:plc:vvidntidrwdocqgjy5gz2kzc/app.bsky.feed.post/3mgv4z24vx223,True,True,False,True,3,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T19:06:34.230034+00:00,bbottomcapital.bsky.social,"Market down -1.28%, but we found three spots: added to $CRM (relative strength in weakness), picked up $NVDA on the dip (20-session conviction), and shored up $XLE as the only positive sector. Energy near $100 on supply fears. Sitting tight on $ADBE earnings tonight.
Dashboard",ADBE earnings,at://did:plc:pklrl546v5v2zzoyq7wyaam2/app.bsky.feed.post/3mgv3trh3ty2s,True,True,False,True,3,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T15:47:24.865Z,insiderdashboard.bsky.social,"$DG reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=ADBE",ADBE earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mguqpnttkn2u,False,False,False,True,1,medium
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T15:46:18.301Z,insiderdashboard.bsky.social,"$WPM reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=ADBE",ADBE earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mguqnoez4o2x,False,False,False,True,1,medium
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T15:46:01.306Z,insiderdashboard.bsky.social,"$SUNB reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=ADBE",ADBE earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mguqn6buop25,False,False,False,True,1,medium
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T15:45:49.854Z,insiderdashboard.bsky.social,"$ADBE reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=ADBE",ADBE earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mguqmt7mgi2d,True,True,False,True,3,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T15:45:40.177Z,insiderdashboard.bsky.social,"$ULTA reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=ADBE",ADBE earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mguqmjzx6q26,False,False,False,True,1,medium
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T10:44:30.000Z,nasdaq.activitypub.awakari.com.ap.brid.gy,"Adobe Earnings Are Imminent; These Most Accurate Analysts Revise Forecasts Ahead Of Earnings Call Adobe Inc. (NASDAQ: ADBE) will release Q1 earnings on 3/12. Analysts expect $5.87/share earnings an...

#ADBE #Earnings #Expert #Ideas #Most #Accurate #Analysts […] 

[Original post on benzinga.com]",ADBE earnings,at://did:plc:sp4n47vvnrezv5u2gwkjk76m/app.bsky.feed.post/3mguefb4fntx2,False,True,True,True,3,high
ADBE_Q4_2024_2025-01-13,ADBE,ADOBE,2026-03-12T03:40:26.271Z,insiderdashboard.bsky.social,"$DG reported earnings today, this is their revenue breakdown compared to competitors.

See more at https://www.insiderdashboard.com/search?query=ADBE",ADBE earnings,at://did:plc:ap56m7pvnz4lnrtaguxiuawm/app.bsky.feed.post/3mgti3q4lry2s,False,False,False,True,1,medium
