event_id,ticker,company_name,created_at,author_handle,text_raw,query_used,post_uri,has_cashtag,has_plain_ticker,has_company,has_earnings_term,match_score,relevance_label
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-03-24T17:35:54.999Z,firmlix.bsky.social,"🔴 Netflix (NFLX) -2.06% today

Pre-Earnings Caution Takes Wind Out of Netflix Rally

Find out why: https://firmlix.com/stocks/netflix-nflx/2026-03-24",NFLX earnings,at://did:plc:2cns54fgfnftxduhw74ni5kw/app.bsky.feed.post/3mht4eq4j372l,False,True,True,True,3,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-03-24T13:30:41.612140Z,astroconomics.bsky.social,"Sentiment Tuesday | $NFLX
Data: Price $93.38; NeuroScore 0.67/1.00; Street tgt +21.2%
Thesis: Drivers: Base / Sentiment (+0.058). Watch: Base / Macro Rates Change Bp (-0.003)
Risk: earnings in 23d; guide and margin trend vs consensus.
NeuroScore runs 0-1 (higher = stronger composite setup, 30d view",NFLX earnings,at://did:plc:tkkrxts32hu5whkyi4ch7jnk/app.bsky.feed.post/3mhsooaaus72r,True,True,False,True,3,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-03-24T12:02:06.649155Z,epsteinweb.bsky.social,"Parts 1-2/2 — EFTA02093112.jpg
#epsteinweb #efta02093112
https://epsteinweb.org
Available in the iOS app store now!
https://apps.apple.com/us/app/epstein-web/id6758880661",NFLX earnings,at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mhsjptnqop2z,False,False,False,True,1,medium
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-03-03T01:50:55.449Z,dkellercmt.bsky.social,"March chart watchlist is live 📊

Energy breakouts. Magnificent 7 at key levels. A few bottom-fishing setups. One textbook uptrend into earnings.

Tickers: $MPC $JBL $TGT $AAPL $NVDA $NFLX $COIN $PLTR $UPWK $ROST

Full breakdown here:
www.youtube.com/watch?v=Gvma...",NFLX earnings,at://did:plc:2bzccceijnwtrsg7v7lc3ey2/app.bsky.feed.post/3mg4nrmrdur2n,True,True,False,True,3,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-03-02T05:07:33.282Z,drduru.bsky.social,"Can Rebounds Hold Amid Fresh AI Panic? – The Market Breadth
drduru.com/onetwentytwo...

$ADBE $AXP #AT50 $ATI $CAVA $CECO $CRCL $COMPQ $DELL $ECG $ESTC $FAST $FIGS $FSLR $GDDY $GS $IBM $IWM $JPM $KKR #NASDAQ $NFLX $NVO $NVDA $SPY $XLF $WDAY $XYZ $ZM #VIX #technicalanalysis #earnings",NFLX earnings,at://did:plc:cw67dtle6wqho6talgbn7ypd/app.bsky.feed.post/3mg2icc4zak2o,True,True,False,True,3,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-02-27T15:52:44.883Z,dougfisher.bsky.social,"CMCSA is US. In initial bidding for WBD, indicated like NFLX it wanted all but the channels. Recently spun off most of its channels to Versant Media. To CMCSA's credit, VSNT was well-capitalized, so it might be shopping for some. It alrdy has MSNow. First earnings rpt nxt wk, so analysts may ask.",NFLX earnings,at://did:plc:esjwyf24qdjfrsn6ncoi3wv6/app.bsky.feed.post/3mfu2x7z33s2h,False,True,False,True,2,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-02-26T21:21:57.519Z,kautious.com,"Risk-off tape: $NFLX +6% on $WBD bidding-war chatter; $NVDA -5% post-earnings despite record sales. Index drawdown: S&P 500 -0.53%, Nasdaq -1.18%. Watch DoJ/GOP AGs + option exp moves (NVDA ±6.56%, NFLX ±3.28%). $NFLX $WBD $NVDA",NFLX earnings,at://did:plc:2aqybdhkgskcgdhm5gh3coqw/app.bsky.feed.post/3mfs4uyucis23,True,True,False,True,3,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-02-24T14:26:29.472Z,chrisversace.bsky.social,"8 Key Items Shaping the Stock Market Tuesday

@AnthropicAI's  event

$PSKY $WBD offer, now for $NFLX

The $AMD - $META deal 

$HD earnings and other headlines are moving stocks on Tuesday morning.

pro.thestreet.com/portfolio/8-...",NFLX earnings,at://did:plc:mkdji6thcwhitsp3otr6mrwf/app.bsky.feed.post/3mfmeq7xss224,True,True,False,True,3,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-02-20T22:27:04.159044Z,epsteinweb.bsky.social,"EFTA01437553.jpg
#epsteinweb #efta01437553
https://epsteinweb.org",NFLX earnings,at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mfd5pvcqxi2b,False,False,False,True,1,medium
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-02-20T03:54:24.779094Z,epsteinweb.bsky.social,"EFTA01415011.jpg
#epsteinweb #efta01415011
https://epsteinweb.org",NFLX earnings,at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3mfb7kcnszt2l,False,False,False,True,1,medium
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-02-15T07:16:39.029062Z,epsteinweb.bsky.social,"Parts 1-2/2 — EFTA01370460.jpg
#epsteinweb #efta01370460
https://epsteinweb.org",NFLX earnings,at://did:plc:ndjyym3ihrqu3g25gdztefrv/app.bsky.feed.post/3meuyjdifwy2z,False,False,False,True,1,medium
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-01-28T17:08:36Z,stockupdatesnow.bsky.social,"3 Reasons to Hold Netflix Stock Following Solid Q4 Earnings

Netflix NFLX delivered a robust fourth-quarter 2025 performance that exceeded expectations across multiple financial metrics, yet the stock's recent weakness suggests investors may want to carefully evaluate their entry point before…",NFLX earnings,at://did:plc:7x6xshhjou4ijit5qjvyput3/app.bsky.feed.post/3mdir7car7x2l,False,True,True,True,3,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-01-27T00:00:01.009Z,morningstar.com,"Catch up on The Morning Filter! ☕ This week, chief US market strategist Dave Sekera discussed:

-	Fed Meeting
-	Earnings Watch: MSFT, META, AAPL
-	Megabanks, NFLX, TSM, KHC
-	#StockPicks of the Week

Find the full episode here: spr.ly/63321h6gVN",NFLX earnings,at://did:plc:im2wcf3heitus6xnfdrebi5r/app.bsky.feed.post/3mdehb364td2e,False,True,False,True,2,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-01-26T20:56:35.777791Z,capitalflowapp.bsky.social,"Netflix shares remain under intense pressure as investors weigh the ""strong"" Q4 earnings beat against the massive $72 billion all-cash bid for Warner Bros. Discovery’s studio and streaming assets. Wave of $NFLX put buying post the pressure 👀👀",NFLX earnings,at://did:plc:axtsjrklkyxyyrh4pbqbr663/app.bsky.feed.post/3mde4z3o7lu2a,True,True,True,True,4,high
NFLX_Q4_2022_2023-01-26,NFLX,NETFLIX,2026-01-26T01:18:18.974Z,drduru.bsky.social,"Bearish Market Breadth + Earnings Season = Risk Off (The Market Breadth)
drduru.com/onetwentytwo...

$AAPL $BAH $COMPQ $EWW $GLD $INTC $IWM $LULU $NFLX $NOW $RDDT $RIO $SPY $WIX $XLF #AT50 #NASDAQ #technicalanalysis #stockmarket #marketbreadth",NFLX earnings,at://did:plc:cw67dtle6wqho6talgbn7ypd/app.bsky.feed.post/3mdc365ultk2a,True,True,False,True,3,high
