event_id,underlying_ticker,earnings_date,expiration_date,underlying_price_date_used,option_ticker,strike,contract_type,bar_date,relative_day,open,high,low,close,volume,vwap,transactions
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802C00430000,430,call,2024-07-29,pre_earnings_day,12.05,12.13,8.59,9.45,5812,9.6618,1655
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802C00430000,430,call,2024-07-30,earnings_day,9.75,10.5,6.15,8.38,9534,7.8629,2683
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802C00430000,430,call,2024-07-31,post_day_1,2.73,2.96,0.57,0.8,56264,1.2704,8577
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802C00430000,430,call,2024-08-01,,0.94,2.35,0.15,0.23,33574,1.5163,6343
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802C00430000,430,call,2024-08-02,expiration_day,0.05,0.12,0.01,0.01,2434,0.0315,652
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00420000,420,put,2024-07-29,pre_earnings_day,5.9,8.5,5.9,7.55,1840,7.3565,418
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00420000,420,put,2024-07-30,earnings_day,7.13,12.35,6.8,10.08,8962,9.9947,1638
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00420000,420,put,2024-07-31,post_day_1,6.23,10.3,3.7,5.05,9873,6.4716,2315
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00420000,420,put,2024-08-01,,3.75,7.81,1.01,4.65,12952,2.8697,3240
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00420000,420,put,2024-08-02,expiration_day,7.86,15.5,6.22,12.0,1824,13.1289,606
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00425000,425,put,2024-07-29,pre_earnings_day,8.05,10.86,7.7,9.76,3445,9.7396,654
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00425000,425,put,2024-07-30,earnings_day,9.2,15.35,8.85,12.73,4481,11.8508,1187
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00425000,425,put,2024-07-31,post_day_1,7.6,13.5,6.5,8.5,2936,9.72,776
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00425000,425,put,2024-08-01,,8.34,11.9,2.35,8.4,8532,3.8666,1881
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00425000,425,put,2024-08-02,expiration_day,12.5,20.15,10.45,16.7,1686,18.0004,470
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00430000,430,put,2024-07-29,pre_earnings_day,10.0,13.57,9.97,12.2,856,11.7527,324
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00430000,430,put,2024-07-30,earnings_day,12.15,18.34,11.35,14.63,3290,15.5705,1063
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00430000,430,put,2024-07-31,post_day_1,12.1,17.75,10.55,12.01,2349,15.2782,620
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00430000,430,put,2024-08-01,,10.21,16.22,4.85,13.95,1447,7.5856,371
MSFT_Q4_2024_2024-07-30,MSFT,2024-07-30,2024-08-02,2024-07-30,O:MSFT240802P00430000,430,put,2024-08-02,expiration_day,17.16,25.1,15.6,21.41,493,22.8218,162
